id,customer_id,restaurant_id,driver_id,order_timestamp,items,item_count,subtotal,delivery_fee,tip,total,estimated_delivery_min,actual_delivery_min,status,cancellation_reason,rating
620,7307,93,26,2024-01-10 11:39:28,Butter Chicken,1,15.36,4.99,2.55,22.9,30,,cancelled,Excessive wait time,
621,3846,89,14,2024-01-10 12:01:56,"General Tso's Chicken, Lamb Vindaloo, Fish Tacos, Salmon Roll Combo",4,81.46,4.99,9.15,95.6,40,40.0,delivered,,4.0
622,5667,100,5,2024-01-10 12:19:34,"Chicken Tenders Basket, Pad Thai, Pho Bo, Chicken Burrito Bowl",4,41.43,4.99,0.0,46.42,41,42.0,delivered,,3.0
623,5610,19,27,2024-01-10 12:23:27,"Dragon Roll, Green Curry, Kung Pao Chicken, Chicken Tenders Basket",4,51.42,4.99,15.59,72.0,43,45.0,delivered,,3.0
624,7382,89,17,2024-01-10 12:23:56,"Brisket Plate, Kung Pao Chicken, Lamb Vindaloo, Pad Thai",4,75.39,4.99,11.96,92.34,17,21.0,delivered,,5.0
625,5829,105,22,2024-01-10 12:39:20,Chicken Tenders Basket,1,8.0,4.99,0.57,13.56,32,30.0,delivered,,3.0
626,1276,8,14,2024-01-10 12:41:55,"Pepperoni Pizza Large, Dragon Roll",2,17.77,4.99,3.46,26.22,32,26.0,delivered,,3.0
627,2241,3,25,2024-01-10 12:56:46,Caesar Salad,1,15.07,4.99,2.07,22.13,24,,cancelled,Restaurant too busy,
628,4312,118,38,2024-01-10 13:01:19,"Pepperoni Pizza Large, Classic Cheeseburger",2,24.67,4.99,3.78,33.44,31,31.0,delivered,,3.0
629,3977,104,8,2024-01-10 13:22:20,"Caesar Salad, General Tso's Chicken, Acai Bowl",3,26.73,4.99,5.73,37.45,48,57.0,delivered,,4.0
630,3996,40,14,2024-01-10 13:42:23,"Pepperoni Pizza Large, Dragon Roll, BBQ Pulled Pork Sandwich, Classic Cheeseburger",4,38.21,4.99,2.11,45.31,30,33.0,delivered,,2.0
631,3607,64,34,2024-01-10 13:58:09,"Green Curry, Lamb Vindaloo, Margherita Pizza",3,48.97,4.99,8.22,62.18,42,30.0,delivered,,4.0
632,4998,36,1,2024-01-10 14:20:49,"Chicken Tenders Basket, Fish Tacos, Chicken Burrito Bowl, Lamb Vindaloo",4,42.11,4.99,9.81,56.91,21,22.0,delivered,,4.0
633,3338,111,33,2024-01-10 14:27:29,Classic Cheeseburger,1,11.31,4.99,2.39,18.69,47,53.0,delivered,,3.0
634,6023,35,21,2024-01-10 14:46:53,10-Piece Wings,1,8.0,4.99,1.5,14.49,40,39.0,delivered,,4.0
635,1764,26,6,2024-01-10 15:20:35,"Pepperoni Pizza Large, Butter Chicken",2,25.0,4.99,2.04,32.03,41,39.0,delivered,,3.0
636,182,9,18,2024-01-10 16:13:01,"Margherita Pizza, Acai Bowl, Chicken Tenders Basket",3,33.14,4.99,5.43,43.56,43,35.0,delivered,,2.0
637,2435,75,6,2024-01-10 16:56:31,"Margherita Pizza, Caesar Salad, Acai Bowl",3,18.13,4.99,6.44,29.56,40,34.0,delivered,,3.0
638,7970,7,18,2024-01-10 17:23:31,"General Tso's Chicken, Kung Pao Chicken, Brisket Plate",3,39.76,4.99,2.49,47.24,47,50.0,delivered,,3.0
639,846,60,21,2024-01-10 17:29:23,"Green Curry, BBQ Pulled Pork Sandwich, Classic Cheeseburger",3,32.24,4.99,4.86,42.09,32,,cancelled,Weather conditions,
640,5011,44,15,2024-01-10 17:33:24,Lamb Vindaloo,1,13.64,4.99,2.13,20.76,15,15.0,delivered,,3.0
641,2811,79,44,2024-01-10 17:54:52,Chicken Burrito Bowl,1,13.32,4.99,2.2,20.51,30,28.0,delivered,,4.0
642,5872,53,31,2024-01-10 17:59:33,"Chicken Burrito Bowl, Pad Thai, Chicken Tenders Basket, Margherita Pizza",4,46.78,4.99,3.49,55.26,25,19.0,delivered,,4.0
643,6678,87,9,2024-01-10 18:05:23,"Acai Bowl, Salmon Roll Combo, General Tso's Chicken",3,46.91,4.99,3.48,55.38,34,28.0,delivered,,4.0
644,3280,10,43,2024-01-10 18:05:33,"Pad Thai, Acai Bowl",2,23.34,4.99,4.18,32.51,42,38.0,delivered,,5.0
645,3362,68,18,2024-01-10 18:10:03,"Margherita Pizza, Pho Bo, Green Curry",3,31.94,4.99,2.51,39.44,35,32.0,delivered,,4.0
646,7514,6,45,2024-01-10 18:14:21,Pad Thai,1,15.73,4.99,3.1,23.82,34,33.0,delivered,,4.0
647,1254,87,8,2024-01-10 18:25:05,"Pepperoni Pizza Large, Butter Chicken, BBQ Pulled Pork Sandwich",3,76.52,4.99,27.07,108.58,37,38.0,delivered,,4.0
648,2210,50,42,2024-01-10 18:46:07,"Salmon Roll Combo, 10-Piece Wings, Classic Cheeseburger, Caesar Salad",4,58.63,4.99,16.86,80.48,35,50.0,delivered,,3.0
649,1948,83,13,2024-01-10 18:46:11,"Caesar Salad, Salmon Roll Combo",2,36.11,4.99,7.85,48.95,19,21.0,delivered,,3.0
650,6901,97,24,2024-01-10 18:49:36,Pad Thai,1,16.59,4.99,1.93,23.51,34,31.0,delivered,,4.0
651,768,111,12,2024-01-10 18:53:00,Green Curry,1,9.73,4.99,1.93,16.65,34,45.0,delivered,,4.0
652,7932,55,10,2024-01-10 18:54:10,Pad Thai,1,13.91,4.99,2.14,21.04,34,32.0,delivered,,4.0
653,2313,63,26,2024-01-10 18:54:54,General Tso's Chicken,1,13.12,4.99,2.02,20.13,31,31.0,delivered,,3.0
654,5531,107,12,2024-01-10 18:55:15,"10-Piece Wings, Green Curry, Pepperoni Pizza Large",3,32.62,4.99,3.9,41.51,40,36.0,delivered,,4.0
655,5085,46,23,2024-01-10 18:57:01,"Pad Thai, Salmon Roll Combo, 10-Piece Wings, Pepperoni Pizza Large",4,31.49,4.99,9.46,45.94,17,19.0,delivered,,4.0
656,766,1,36,2024-01-10 19:07:23,Pepperoni Pizza Large,1,9.25,4.99,1.43,15.67,31,36.0,delivered,,4.0
657,4648,24,31,2024-01-10 19:09:49,"Classic Cheeseburger, Fish Tacos, Kung Pao Chicken, Pepperoni Pizza Large",4,27.29,4.99,4.43,36.71,38,41.0,delivered,,3.0
658,6217,26,34,2024-01-10 19:19:09,"Pho Bo, Lamb Vindaloo, Green Curry, Brisket Plate",4,56.37,4.99,1.05,62.41,39,41.0,delivered,,3.0
659,5853,107,24,2024-01-10 19:21:23,Green Curry,1,10.74,4.99,3.28,19.01,25,23.0,delivered,,4.0
660,1176,72,26,2024-01-10 19:35:17,Chicken Burrito Bowl,1,11.2,4.99,3.39,19.58,46,47.0,delivered,,4.0
661,3930,84,27,2024-01-10 19:36:20,"BBQ Pulled Pork Sandwich, Caesar Salad",2,21.61,4.99,5.4,32.0,28,35.0,delivered,,3.0
662,3901,13,37,2024-01-10 19:39:53,Dragon Roll,1,10.85,4.99,3.01,18.85,32,32.0,delivered,,3.0
663,7480,45,44,2024-01-10 19:40:28,"Caesar Salad, Margherita Pizza",2,24.68,4.99,4.95,34.62,29,24.0,delivered,,4.0
664,476,72,45,2024-01-10 19:41:31,"Butter Chicken, Pepperoni Pizza Large, General Tso's Chicken, Chicken Burrito Bowl",4,57.49,4.99,14.65,77.13,19,15.0,delivered,,3.0
665,1736,76,17,2024-01-10 19:52:21,"Brisket Plate, Kung Pao Chicken",2,24.91,4.99,6.34,36.24,19,19.0,delivered,,4.0
666,978,4,41,2024-01-10 19:54:44,"Fish Tacos, Classic Cheeseburger, Chicken Tenders Basket, Brisket Plate",4,44.3,4.99,9.7,58.99,23,21.0,delivered,,3.0
667,5126,82,32,2024-01-10 19:58:03,"Margherita Pizza, Fish Tacos, Salmon Roll Combo",3,39.22,4.99,7.41,51.62,33,45.0,delivered,,4.0
668,4442,100,43,2024-01-10 20:02:41,Classic Cheeseburger,1,12.26,4.99,2.06,19.31,43,39.0,delivered,,3.0
669,7076,116,31,2024-01-10 20:10:28,Acai Bowl,1,8.0,4.99,1.58,14.57,31,,cancelled,Restaurant too busy,
670,2411,40,8,2024-01-10 20:14:24,"Chicken Tenders Basket, Acai Bowl",2,16.19,4.99,4.38,25.56,24,24.0,delivered,,4.0
671,5422,109,45,2024-01-10 20:31:29,"Chicken Burrito Bowl, Classic Cheeseburger, Pad Thai, Caesar Salad",4,34.74,4.99,7.17,46.9,27,,cancelled,Customer changed mind,
672,1834,41,12,2024-01-10 20:33:29,"Kung Pao Chicken, Lamb Vindaloo",2,24.37,4.99,1.57,30.93,43,45.0,delivered,,4.0
673,4302,63,41,2024-01-10 20:47:47,Caesar Salad,1,20.23,4.99,3.86,29.08,37,37.0,delivered,,3.0
674,6314,39,39,2024-01-10 20:48:00,Brisket Plate,1,12.47,4.99,3.72,21.18,33,33.0,delivered,,4.0
675,6945,95,36,2024-01-10 20:51:25,"Kung Pao Chicken, Lamb Vindaloo, 10-Piece Wings, Pho Bo",4,22.2,4.99,4.8,31.99,23,23.0,delivered,,4.0
676,3747,63,21,2024-01-10 20:59:12,"Dragon Roll, BBQ Pulled Pork Sandwich, Kung Pao Chicken, Acai Bowl",4,41.93,4.99,6.15,53.07,44,48.0,delivered,,3.0
677,7961,13,26,2024-01-10 21:03:43,"Fish Tacos, Lamb Vindaloo, Margherita Pizza, Pho Bo",4,61.01,4.99,12.77,78.77,15,15.0,delivered,,4.0
678,2938,102,28,2024-01-10 21:28:20,Margherita Pizza,1,17.26,4.99,6.92,29.17,25,31.0,delivered,,4.0
679,1287,44,9,2024-01-10 21:53:20,"Fish Tacos, BBQ Pulled Pork Sandwich, Butter Chicken",3,53.66,4.99,8.34,66.99,36,36.0,delivered,,4.0
680,602,83,19,2024-01-10 21:58:59,"Pho Bo, 10-Piece Wings",2,38.03,4.99,5.59,48.61,36,39.0,delivered,,3.0
681,4213,53,44,2024-01-10 22:03:59,"Acai Bowl, Butter Chicken, Pepperoni Pizza Large",3,22.67,4.99,4.49,32.15,27,29.0,delivered,,3.0
682,511,108,27,2024-01-10 22:55:00,"Dragon Roll, Brisket Plate, Pad Thai",3,18.77,4.99,5.22,28.98,33,36.0,delivered,,3.0
683,1952,116,9,2024-01-11 11:19:26,"Classic Cheeseburger, Salmon Roll Combo, Kung Pao Chicken",3,25.74,4.99,5.6,36.33,22,24.0,delivered,,3.0
684,3011,75,40,2024-01-11 11:45:53,"Butter Chicken, Pepperoni Pizza Large, Chicken Tenders Basket, Chicken Burrito Bowl",4,37.21,4.99,2.08,44.28,35,31.0,delivered,,4.0
685,5938,50,12,2024-01-11 11:47:46,10-Piece Wings,1,16.94,4.99,3.82,25.75,32,33.0,delivered,,3.0
686,2358,27,8,2024-01-11 12:05:43,"Brisket Plate, Lamb Vindaloo, Kung Pao Chicken, Pho Bo",4,39.6,4.99,0.19,44.78,21,25.0,delivered,,5.0
687,7587,91,6,2024-01-11 12:08:52,"Salmon Roll Combo, Kung Pao Chicken, General Tso's Chicken",3,75.75,4.99,10.11,90.85,39,32.0,delivered,,5.0
688,6043,103,2,2024-01-11 12:08:56,10-Piece Wings,1,10.57,4.99,1.35,16.91,39,31.0,delivered,,3.0
689,7441,40,43,2024-01-11 12:19:07,"Pad Thai, Butter Chicken, Acai Bowl, General Tso's Chicken",4,28.99,4.99,5.42,39.4,45,44.0,delivered,,3.0
690,3250,113,34,2024-01-11 12:22:03,"Brisket Plate, 10-Piece Wings, Dragon Roll",3,28.61,4.99,4.86,38.46,48,47.0,delivered,,2.0
691,3776,63,10,2024-01-11 12:24:38,"Salmon Roll Combo, General Tso's Chicken, Fish Tacos, Dragon Roll",4,69.15,4.99,14.71,88.85,26,28.0,delivered,,4.0
692,5261,31,21,2024-01-11 12:26:12,"Pho Bo, Margherita Pizza, Pad Thai",3,35.15,4.99,6.79,46.93,31,35.0,delivered,,3.0
693,3446,63,28,2024-01-11 12:28:51,"BBQ Pulled Pork Sandwich, Dragon Roll, Salmon Roll Combo, Caesar Salad",4,43.34,4.99,6.1,54.43,16,15.0,delivered,,5.0
694,3381,67,44,2024-01-11 12:41:23,"Brisket Plate, Caesar Salad, 10-Piece Wings, Green Curry",4,55.48,4.99,7.74,68.21,17,15.0,delivered,,3.0
695,2251,42,15,2024-01-11 12:48:13,General Tso's Chicken,1,8.1,4.99,1.58,14.67,33,24.0,delivered,,3.0
696,625,29,39,2024-01-11 13:01:58,"Butter Chicken, Acai Bowl, Pho Bo",3,20.27,4.99,4.5,29.76,49,44.0,delivered,,4.0
697,6296,1,43,2024-01-11 13:08:15,"Chicken Burrito Bowl, Margherita Pizza, General Tso's Chicken",3,34.62,4.99,4.45,44.06,47,42.0,delivered,,4.0
698,5739,55,6,2024-01-11 13:20:35,"BBQ Pulled Pork Sandwich, Brisket Plate, Chicken Tenders Basket",3,29.74,4.99,0.77,35.5,36,37.0,delivered,,3.0
699,1271,28,2,2024-01-11 13:29:57,"Brisket Plate, General Tso's Chicken, Green Curry, Chicken Burrito Bowl",4,49.66,4.99,6.49,61.14,42,42.0,delivered,,3.0
700,1736,102,14,2024-01-11 14:01:04,Margherita Pizza,1,20.01,4.99,1.94,26.94,33,29.0,delivered,,3.0
701,3457,39,39,2024-01-11 14:01:06,"Classic Cheeseburger, Brisket Plate, Fish Tacos, Butter Chicken",4,39.18,4.99,1.25,45.42,35,30.0,delivered,,3.0
702,2613,80,1,2024-01-11 15:12:21,"Green Curry, Salmon Roll Combo, Classic Cheeseburger",3,41.52,4.99,11.42,57.93,26,31.0,delivered,,2.0
703,3156,60,42,2024-01-11 15:40:32,Butter Chicken,1,14.95,4.99,1.62,21.56,34,34.0,delivered,,3.0
704,2616,43,38,2024-01-11 15:46:59,Fish Tacos,1,8.0,4.99,2.19,15.18,29,29.0,delivered,,4.0
705,1901,93,5,2024-01-11 16:01:23,"Salmon Roll Combo, Chicken Tenders Basket",2,37.89,4.99,6.34,49.22,26,28.0,delivered,,4.0
706,7432,88,33,2024-01-11 16:02:56,"Pho Bo, Caesar Salad",2,32.79,4.99,7.88,45.66,47,,cancelled,No drivers available,
707,6652,78,15,2024-01-11 16:49:15,Margherita Pizza,1,18.76,4.99,3.77,27.52,53,48.0,delivered,,4.0
708,4457,86,7,2024-01-11 16:51:58,Acai Bowl,1,11.09,4.99,2.56,18.64,48,51.0,delivered,,3.0
709,42,12,27,2024-01-11 17:20:48,"Acai Bowl, Pepperoni Pizza Large, Classic Cheeseburger",3,64.27,4.99,6.06,75.32,22,28.0,delivered,,4.0
710,6226,54,13,2024-01-11 17:26:46,"Green Curry, Dragon Roll, Acai Bowl, BBQ Pulled Pork Sandwich",4,26.07,4.99,4.21,35.27,16,15.0,delivered,,3.0
711,3117,32,4,2024-01-11 17:32:03,"Pad Thai, Caesar Salad, Kung Pao Chicken, Butter Chicken",4,58.69,4.99,12.28,75.96,42,38.0,delivered,,4.0
712,7231,50,42,2024-01-11 17:44:26,"Dragon Roll, BBQ Pulled Pork Sandwich, Acai Bowl, Caesar Salad",4,51.83,4.99,0.0,56.82,46,48.0,delivered,,4.0
713,593,15,24,2024-01-11 18:00:26,"Butter Chicken, Chicken Burrito Bowl, Pad Thai",3,34.48,4.99,9.76,49.23,37,41.0,delivered,,3.0
714,2643,98,43,2024-01-11 18:01:14,"Brisket Plate, 10-Piece Wings, General Tso's Chicken",3,25.17,4.99,3.16,33.32,29,24.0,delivered,,4.0
715,7766,113,38,2024-01-11 18:05:18,"Classic Cheeseburger, Pepperoni Pizza Large",2,15.07,4.99,3.11,23.17,36,37.0,delivered,,4.0
716,4369,29,38,2024-01-11 18:05:43,Butter Chicken,1,8.0,4.99,2.08,15.07,30,34.0,delivered,,3.0
717,6597,4,35,2024-01-11 18:07:35,"Green Curry, Classic Cheeseburger, Chicken Tenders Basket, Salmon Roll Combo",4,44.44,4.99,15.1,64.53,46,41.0,delivered,,4.0
718,2619,93,32,2024-01-11 18:22:16,"Pepperoni Pizza Large, Pad Thai",2,35.4,4.99,4.15,44.54,41,43.0,delivered,,4.0
719,2801,3,3,2024-01-11 18:22:28,Brisket Plate,1,11.29,4.99,3.16,19.44,50,58.0,delivered,,3.0
720,5604,63,13,2024-01-11 18:22:57,"Pad Thai, Dragon Roll",2,41.5,4.99,3.29,49.78,33,38.0,delivered,,4.0
721,3435,49,27,2024-01-11 18:23:13,Brisket Plate,1,8.0,4.99,1.73,14.72,57,54.0,delivered,,4.0
722,5458,10,4,2024-01-11 18:24:19,"Brisket Plate, Caesar Salad, Lamb Vindaloo, 10-Piece Wings",4,51.04,4.99,4.16,60.19,19,21.0,delivered,,4.0
723,5852,45,37,2024-01-11 18:28:10,"Dragon Roll, Brisket Plate",2,28.6,4.99,6.31,39.9,36,41.0,delivered,,3.0
724,7460,1,11,2024-01-11 18:28:31,"Brisket Plate, Pho Bo",2,25.92,4.99,0.18,31.09,31,,cancelled,No drivers available,
725,4289,110,20,2024-01-11 18:31:54,"Pho Bo, BBQ Pulled Pork Sandwich",2,16.19,4.99,0.59,21.77,24,26.0,delivered,,4.0
726,1448,79,32,2024-01-11 18:33:27,"Green Curry, Caesar Salad, Chicken Tenders Basket",3,36.89,4.99,7.17,49.05,30,37.0,delivered,,5.0
727,2519,10,29,2024-01-11 18:49:20,"Chicken Burrito Bowl, Lamb Vindaloo, Dragon Roll",3,28.71,4.99,5.27,38.97,32,30.0,delivered,,3.0
728,6224,13,43,2024-01-11 18:53:45,"Pho Bo, Classic Cheeseburger, Margherita Pizza, Salmon Roll Combo",4,71.74,4.99,17.18,93.91,28,32.0,delivered,,4.0
729,178,111,39,2024-01-11 18:57:43,"Lamb Vindaloo, Chicken Burrito Bowl",2,22.19,4.99,5.32,32.5,15,15.0,delivered,,3.0
730,123,17,33,2024-01-11 19:07:45,"Butter Chicken, Chicken Tenders Basket, Pho Bo",3,61.26,4.99,10.83,77.08,41,52.0,delivered,,5.0
731,3061,89,35,2024-01-11 19:11:12,"Caesar Salad, 10-Piece Wings, Salmon Roll Combo",3,59.86,4.99,14.09,78.94,35,33.0,delivered,,4.0
732,2201,41,1,2024-01-11 19:15:40,"Kung Pao Chicken, Dragon Roll, Pepperoni Pizza Large",3,41.57,4.99,4.62,51.18,26,27.0,delivered,,2.0
733,7846,54,31,2024-01-11 19:21:34,"Green Curry, Classic Cheeseburger, Salmon Roll Combo, 10-Piece Wings",4,66.31,4.99,3.59,74.89,36,,cancelled,No drivers available,
734,7129,96,19,2024-01-11 19:21:41,10-Piece Wings,1,8.94,4.99,2.03,15.96,41,43.0,delivered,,4.0
735,2438,34,14,2024-01-11 19:23:23,Pepperoni Pizza Large,1,9.99,4.99,0.92,15.9,35,29.0,delivered,,5.0
736,1053,64,31,2024-01-11 19:27:12,"Chicken Tenders Basket, General Tso's Chicken, Pad Thai",3,29.52,4.99,4.58,39.09,46,54.0,delivered,,4.0
737,1836,17,41,2024-01-11 19:40:12,Brisket Plate,1,15.94,4.99,5.07,26.0,15,17.0,delivered,,5.0
738,4663,97,12,2024-01-11 19:43:29,Pad Thai,1,18.15,4.99,1.52,24.66,30,38.0,delivered,,3.0
739,3705,92,27,2024-01-11 19:54:29,"Chicken Burrito Bowl, Salmon Roll Combo",2,26.66,4.99,6.1,37.75,32,34.0,delivered,,4.0
740,2478,39,11,2024-01-11 20:00:46,"Caesar Salad, Chicken Burrito Bowl",2,17.42,4.99,3.79,26.2,30,35.0,delivered,,3.0
741,2389,66,3,2024-01-11 20:02:15,"Pho Bo, Chicken Burrito Bowl, Fish Tacos, Pad Thai",4,64.64,4.99,10.08,79.71,18,21.0,delivered,,4.0
742,320,118,1,2024-01-11 20:05:24,Salmon Roll Combo,1,10.33,4.99,2.12,17.44,24,24.0,delivered,,5.0
743,5260,49,31,2024-01-11 20:14:26,"BBQ Pulled Pork Sandwich, Green Curry",2,11.12,4.99,2.08,18.19,33,38.0,delivered,,4.0
744,623,30,33,2024-01-11 20:17:38,"Pad Thai, Margherita Pizza, Pepperoni Pizza Large",3,35.1,4.99,5.37,45.46,63,55.0,delivered,,5.0
745,4567,28,8,2024-01-11 20:23:55,Chicken Burrito Bowl,1,12.79,4.99,2.34,20.12,21,18.0,delivered,,5.0
746,1139,93,16,2024-01-11 20:24:41,"Chicken Burrito Bowl, BBQ Pulled Pork Sandwich, Acai Bowl",3,45.21,4.99,11.44,61.64,43,47.0,delivered,,3.0
747,2999,32,23,2024-01-11 20:33:26,"BBQ Pulled Pork Sandwich, 10-Piece Wings",2,19.45,4.99,4.78,29.22,30,41.0,delivered,,3.0
748,30,53,6,2024-01-11 20:42:06,"Caesar Salad, Kung Pao Chicken, Chicken Tenders Basket, Chicken Burrito Bowl",4,31.04,4.99,9.8,45.83,40,48.0,delivered,,4.0
749,2350,39,3,2024-01-11 21:04:29,"Classic Cheeseburger, Caesar Salad",2,17.22,4.99,1.92,24.13,43,22.0,delivered,,3.0
750,7555,70,43,2024-01-11 21:18:55,Pad Thai,1,9.73,4.99,2.07,16.79,30,30.0,delivered,,4.0
751,7012,4,36,2024-01-11 21:22:47,"Brisket Plate, BBQ Pulled Pork Sandwich, Chicken Burrito Bowl, Kung Pao Chicken",4,50.11,4.99,2.25,57.35,55,62.0,delivered,,4.0
752,1133,7,34,2024-01-11 21:25:39,"Margherita Pizza, Caesar Salad, Pad Thai, BBQ Pulled Pork Sandwich",4,78.47,4.99,11.51,94.97,38,35.0,delivered,,4.0
753,2701,7,8,2024-01-11 21:31:39,"Pad Thai, Caesar Salad, 10-Piece Wings",3,41.23,4.99,6.68,52.9,42,44.0,delivered,,5.0
754,3810,10,19,2024-01-11 21:42:14,"Acai Bowl, Caesar Salad, Pho Bo",3,22.96,4.99,2.26,30.21,40,,cancelled,Item unavailable,
755,1729,106,17,2024-01-11 22:06:13,"General Tso's Chicken, Chicken Burrito Bowl",2,14.87,4.99,4.18,24.04,23,25.0,delivered,,4.0
756,3546,5,3,2024-01-11 22:53:22,"Salmon Roll Combo, Classic Cheeseburger",2,22.42,4.99,7.07,34.48,31,34.0,delivered,,3.0
757,2597,16,34,2024-01-11 22:54:42,"Margherita Pizza, Caesar Salad, Pepperoni Pizza Large, 10-Piece Wings",4,47.19,4.99,13.94,66.12,38,,cancelled,Item unavailable,
758,6115,97,17,2024-01-12 11:05:39,"Fish Tacos, Salmon Roll Combo",2,31.88,4.99,7.54,44.41,22,25.0,delivered,,5.0
759,1084,107,33,2024-01-12 11:25:29,10-Piece Wings,1,11.72,4.99,2.23,18.94,27,31.0,delivered,,3.0
760,4955,106,6,2024-01-12 11:28:40,"Lamb Vindaloo, Kung Pao Chicken, Classic Cheeseburger, Acai Bowl",4,36.11,4.99,8.92,50.02,40,53.0,delivered,,4.0
761,2822,57,16,2024-01-12 11:28:58,"Brisket Plate, BBQ Pulled Pork Sandwich, Salmon Roll Combo, Lamb Vindaloo",4,43.43,4.99,9.22,57.64,26,22.0,delivered,,3.0
762,7252,114,21,2024-01-12 11:37:41,"Dragon Roll, BBQ Pulled Pork Sandwich",2,12.24,4.99,1.87,19.1,40,37.0,delivered,,5.0
763,1830,115,38,2024-01-12 11:43:16,"Pho Bo, Chicken Tenders Basket",2,17.96,4.99,2.83,25.78,29,24.0,delivered,,4.0
764,1926,77,28,2024-01-12 11:46:06,"Classic Cheeseburger, Kung Pao Chicken, 10-Piece Wings",3,27.55,4.99,2.56,35.1,31,32.0,delivered,,4.0
765,5232,102,22,2024-01-12 11:47:23,"10-Piece Wings, Caesar Salad, Pho Bo",3,53.02,4.99,5.29,63.3,40,42.0,delivered,,5.0
766,1652,38,11,2024-01-12 11:58:46,"Chicken Tenders Basket, Kung Pao Chicken, Pepperoni Pizza Large",3,31.35,4.99,8.25,44.59,55,49.0,delivered,,5.0
767,2759,114,11,2024-01-12 12:03:03,Chicken Burrito Bowl,1,8.0,4.99,1.5,14.49,32,33.0,delivered,,4.0
768,4067,113,14,2024-01-12 12:27:13,"Margherita Pizza, Chicken Burrito Bowl",2,15.66,4.99,4.0,24.65,46,45.0,delivered,,4.0
769,4126,98,1,2024-01-12 12:31:20,"Chicken Burrito Bowl, Pho Bo, Green Curry, Fish Tacos",4,52.27,4.99,14.05,71.31,25,24.0,delivered,,5.0
770,3008,27,14,2024-01-12 12:40:05,Chicken Tenders Basket,1,8.0,4.99,1.59,14.58,38,45.0,delivered,,3.0
771,7687,37,41,2024-01-12 12:46:00,"Classic Cheeseburger, Pho Bo",2,25.73,4.99,7.92,38.64,46,42.0,delivered,,4.0
772,1435,87,18,2024-01-12 12:46:17,"Lamb Vindaloo, 10-Piece Wings, Margherita Pizza",3,67.08,4.99,12.25,84.32,34,27.0,delivered,,4.0
773,6707,98,27,2024-01-12 12:46:50,"Chicken Tenders Basket, Salmon Roll Combo, Caesar Salad",3,34.6,4.99,0.03,39.62,38,39.0,delivered,,4.0
774,2196,2,19,2024-01-12 13:16:13,"Butter Chicken, Green Curry, Margherita Pizza",3,38.39,4.99,8.13,51.51,34,33.0,delivered,,4.0
775,5329,41,31,2024-01-12 13:20:43,"Margherita Pizza, Pad Thai, Classic Cheeseburger",3,32.0,4.99,3.21,40.2,32,35.0,delivered,,3.0
776,7323,113,42,2024-01-12 13:28:59,"Kung Pao Chicken, Pepperoni Pizza Large, Caesar Salad, Margherita Pizza",4,31.56,4.99,8.74,45.29,37,39.0,delivered,,4.0
777,5833,7,18,2024-01-12 13:33:40,Kung Pao Chicken,1,13.54,4.99,1.26,19.79,37,39.0,delivered,,4.0
778,2504,118,16,2024-01-12 13:35:39,Chicken Burrito Bowl,1,9.98,4.99,2.25,17.22,45,49.0,delivered,,4.0
779,5480,108,37,2024-01-12 13:44:36,"Brisket Plate, Kung Pao Chicken, Pepperoni Pizza Large, Lamb Vindaloo",4,25.58,4.99,3.07,33.64,21,17.0,delivered,,5.0
780,7354,73,29,2024-01-12 13:54:14,"Pad Thai, Caesar Salad, Kung Pao Chicken",3,30.82,4.99,5.53,41.34,31,26.0,delivered,,4.0
781,3777,57,34,2024-01-12 13:59:07,Classic Cheeseburger,1,11.93,4.99,1.46,18.38,32,33.0,delivered,,4.0
782,7263,114,42,2024-01-12 14:01:25,"Kung Pao Chicken, Lamb Vindaloo",2,18.31,4.99,2.16,25.46,40,41.0,delivered,,4.0
783,6447,40,7,2024-01-12 14:19:37,"Caesar Salad, Dragon Roll, Green Curry, Salmon Roll Combo",4,48.07,4.99,4.83,57.89,25,37.0,delivered,,4.0
784,1577,81,19,2024-01-12 14:25:12,Salmon Roll Combo,1,11.67,4.99,1.02,17.68,30,32.0,delivered,,4.0
785,7741,46,2,2024-01-12 14:53:51,Pho Bo,1,8.0,4.99,0.3,13.29,33,,cancelled,Item unavailable,
786,5500,108,39,2024-01-12 15:05:29,Pho Bo,1,10.71,4.99,0.43,16.13,32,,cancelled,Customer changed mind,
787,6941,92,45,2024-01-12 16:07:10,"Pad Thai, Chicken Burrito Bowl, Fish Tacos, Pepperoni Pizza Large",4,36.9,4.99,2.21,44.1,29,22.0,delivered,,3.0
788,6099,110,42,2024-01-12 16:12:03,"Classic Cheeseburger, Acai Bowl",2,22.68,4.99,3.49,31.16,24,26.0,delivered,,3.0
789,7300,60,34,2024-01-12 16:54:22,"Acai Bowl, Pepperoni Pizza Large, 10-Piece Wings",3,32.45,4.99,7.4,44.84,39,49.0,delivered,,3.0
790,5613,89,27,2024-01-12 17:22:31,"Pho Bo, Margherita Pizza, Caesar Salad, Dragon Roll",4,72.53,4.99,18.06,95.58,45,41.0,delivered,,4.0
791,7216,67,22,2024-01-12 17:30:34,"Pepperoni Pizza Large, Classic Cheeseburger, Acai Bowl",3,62.12,4.99,10.64,77.75,39,40.0,delivered,,3.0
792,6895,58,14,2024-01-12 17:37:12,"Green Curry, Pad Thai, Kung Pao Chicken, Brisket Plate",4,77.94,4.99,13.88,96.81,35,36.0,delivered,,4.0
